"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.885148621E1,-5.827811360E-1,-1.051645398E0,1.598531723E0,2.000223879E0
1.887005074E1,-5.635149479E-1,-1.003532290E0,9.953718185E-1,1.521640960E0
1.888859579E1,-1.836906970E-1,-1.041379690E0,-1.889667511E-1,1.074207784E0
1.890716996E1,-3.236356080E-1,-8.322043419E-1,-1.092966080E0,1.411339408E0
1.892573121E1,-8.522615433E-1,-9.115728736E-1,-1.246079445E0,1.763527381E0
1.894429246E1,-1.316630602E0,-1.249859571E0,-4.774427414E-1,1.877129900E0
1.896285371E1,-1.436398864E0,-1.522840261E0,-1.821517944E-4,2.093390597E0
1.898141496E1,-1.066767216E0,-1.751267076E0,-2.671194077E-1,2.067917174E0
1.899997621E1,-5.876490474E-1,-1.782457829E0,-5.686903000E-1,1.961095605E0
1.901853746E1,-3.925402164E-1,-1.672315359E0,-4.632606506E-1,1.779139374E0
1.903709871E1,-6.510691643E-1,-1.585128188E0,-3.176755905E-1,1.742825353E0
1.905565996E1,-1.033218503E0,-1.350973606E0,-3.290357590E-1,1.732320608E0
1.907422121E1,-1.136041641E0,-1.037368059E0,-3.671455383E-1,1.581619090E0
1.909278246E1,-1.124299407E0,-8.035252094E-1,-4.858131409E-1,1.464826381E0
1.911139168E1,-1.044800162E0,-6.647526026E-1,-6.238641739E-1,1.386618156E0
1.912990496E1,-1.119790792E0,-6.340454221E-1,-8.501539230E-1,1.542305647E0
1.914846965E1,-1.170228481E0,-5.829296112E-1,-9.476814270E-1,1.614726515E0
1.916702746E1,-1.059927940E0,-5.821928382E-1,-9.101381302E-1,1.513521442E0
1.918558871E1,-1.052256227E0,-5.480594635E-1,-7.722015381E-1,1.415594418E0
1.920414996E1,-9.773761034E-1,-5.053328872E-1,-5.833225250E-1,1.245347559E0
1.922271121E1,-9.527636766E-1,-3.925418854E-1,-4.698715210E-1,1.132531236E0
1.924127246E1,-9.970627427E-1,-2.874418497E-1,-3.872861862E-1,1.107586349E0
1.925983371E1,-1.087562799E0,-2.130417824E-1,-3.159761429E-1,1.152397747E0
1.927839496E1,-1.286764503E0,-1.911105514E-1,-3.271608353E-1,1.341387468E0
1.929695621E1,-1.480698586E0,-1.247678995E-1,-3.576402664E-1,1.528378844E0
1.931551746E1,-1.613502979E0,9.778857231E-3,-4.368600845E-1,1.671626221E0
1.933407871E1,-1.666951180E0,1.163254976E-1,-2.871656418E-1,1.695500505E0
1.935263996E1,-1.552845955E0,2.042909861E-1,5.597591400E-2,1.567226426E0
1.937120121E1,-1.469279051E0,2.367970943E-1,4.267330170E-1,1.548210212E0
1.938976543E1,-1.503803015E0,2.668861747E-1,8.896312714E-1,1.767511114E0
1.940832376E1,-1.561478257E0,2.960209250E-1,1.234735489E0,2.012564151E0
1.942688496E1,-1.523349285E0,2.796636224E-1,1.604526520E0,2.230091957E0
1.944544621E1,-1.337705612E0,2.585886121E-1,1.926753044E0,2.359809668E0
1.946400746E1,-1.161988258E0,2.652441263E-1,1.899296761E0,2.242297782E0
1.948256871E1,-1.119949222E0,2.639884949E-1,1.213059425E0,1.671971696E0
1.950113001E1,-1.006960630E0,2.046456337E-1,3.194227219E-1,1.076048522E0
1.951969126E1,-6.393513680E-1,1.427189112E-1,-1.750354767E-1,6.780680478E-1
1.953825246E1,-2.475638688E-1,1.147055626E-1,-1.817388535E-1,3.278326495E-1
1.955681371E1,-5.758631229E-2,5.556100607E-2,2.523860931E-1,2.647677261E-1
1.957537496E1,-3.525650501E-2,-3.113842010E-1,1.165346146E0,1.206745533E0
1.959393621E1,-5.745686293E-1,-5.203567743E-1,2.168264389E0,2.302666008E0
1.961249746E1,-1.054133892E0,-5.852082968E-1,2.415359497E0,2.699560800E0
1.963107673E1,-1.015134335E0,-6.334484220E-1,1.595392227E0,1.994249478E0
1.964961996E1,-7.895272970E-1,-5.331183672E-1,5.412378311E-1,1.095676474E0
1.966827267E1,-3.675234318E-1,-5.581336021E-1,-3.460960388E-1,7.525749523E-1
1.968674246E1,-8.909481764E-2,-6.160086393E-1,-8.444747925E-1,1.049067303E0
1.970530371E1,-1.792359352E-2,-7.387349010E-1,-9.163084030E-1,1.177145530E0
1.972386496E1,4.666566849E-2,-9.182374477E-1,-7.805547714E-1,1.206069420E0
1.974242621E1,9.508138895E-2,-9.655139446E-1,-6.066541672E-1,1.144240764E0
1.976098746E1,4.834759235E-2,-8.235152364E-1,-4.770212173E-1,9.529239613E-1
1.977954871E1,-2.755814791E-1,-5.692223310E-1,-3.028726578E-1,7.012068601E-1
1.979810996E1,-5.608425140E-1,-3.972040415E-1,-3.567371368E-1,7.743234214E-1
1.981667121E1,-6.910248399E-1,-3.406242728E-1,-8.394966125E-1,1.139427394E0
1.983523246E1,-7.435830235E-1,-2.654298544E-1,-1.431154251E0,1.634494176E0
1.985379371E1,-7.705353498E-1,-2.628474236E-1,-1.706886292E0,1.891103991E0
1.987240407E1,-6.520035267E-1,-3.694996238E-1,-1.508179665E0,1.684115338E0
1.989091621E1,-4.583995640E-1,-4.071544409E-1,-1.078121185E0,1.240262145E0
1.990948064E1,-3.755009472E-1,-4.193482399E-1,-7.023553848E-1,9.000872148E-1
1.992803871E1,-3.476274610E-1,-4.654718637E-1,-4.054965973E-1,7.084746982E-1
1.994659996E1,-2.969165444E-1,-5.414340496E-1,-1.678056717E-1,6.398976542E-1
1.996516121E1,-2.713742554E-1,-5.624683499E-1,7.969093323E-2,6.295754729E-1
1.998372246E1,-1.900815070E-1,-6.206465960E-1,1.362257004E-1,6.632425030E-1
2.000228371E1,-2.678118348E-1,-6.085337996E-1,1.472740173E-1,6.809744491E-1
2.002084496E1,-2.902242541E-1,-5.269199014E-1,2.656745911E-1,6.576151523E-1
2.003940621E1,-1.939220726E-1,-4.128803313E-1,3.896198273E-1,5.998996150E-1
2.005796746E1,-3.799152374E-2,-3.280564547E-1,3.261461258E-1,4.641505022E-1
2.007652871E1,3.907370567E-2,-2.358885407E-1,2.939538956E-1,3.789182641E-1
2.009508996E1,1.915162802E-2,-9.213274717E-2,4.125480652E-1,4.231443419E-1
2.011365121E1,1.711850166E-1,-1.019074917E-1,4.521694183E-1,4.941119607E-1
2.013221246E1,3.811069727E-1,-1.456019282E-1,5.094318390E-1,6.526585974E-1
2.015082256E1,4.698706865E-1,-1.908896565E-1,8.204565048E-1,9.645549229E-1
2.016933496E1,5.391809344E-1,-3.516120315E-1,1.329104424E0,1.476775430E0
2.018789621E1,3.193175197E-1,-5.362548828E-1,1.393921852E0,1.527269167E0
2.020645746E1,-9.199431539E-2,-4.617632031E-1,1.056718826E0,1.156867705E0
2.022501871E1,-3.241471350E-1,-2.916226983E-1,2.923030853E-1,5.249345264E-1
2.024357996E1,-4.861195087E-1,4.672527313E-3,-3.145380020E-1,5.790234572E-1
2.026214121E1,-1.793195158E-1,4.436957836E-2,-8.858394623E-2,2.048688941E-1
2.028070246E1,7.748695612E-1,-5.542483330E-1,7.697172165E-1,1.224776978E0
2.029926371E1,5.758625269E-1,-1.036060691E0,1.939666748E0,2.273179821E0
2.031782496E1,-6.269375682E-1,-1.369818449E0,2.014343262E0,2.515359234E0
2.033638621E1,-1.424009323E0,-1.420287848E0,7.256879807E-1,2.138140119E0
2.035494741E1,-1.605072021E0,-1.122508407E0,-3.613128662E-1,1.991689811E0
2.037350871E1,-8.759311438E-1,-9.097721577E-1,-5.862140656E-1,1.392331741E0
2.039211782E1,-4.690366387E-1,-9.015846252E-1,-4.498033524E-1,1.111383490E0
2.041063116E1,-8.004357219E-1,-1.021457076E0,-1.532335281E-1,1.306733491E0
2.042919559E1,-9.790946245E-1,-1.222525001E0,-8.085250854E-3,1.566288298E0
2.044775366E1,-8.895870447E-1,-1.378741980E0,-8.743953705E-2,1.643149485E0
2.046631491E1,-6.283753514E-1,-1.376219153E0,-1.831245422E-1,1.523932196E0
2.048487616E1,-5.280289054E-1,-1.169747353E0,-1.730480194E-1,1.295016993E0
2.050343741E1,-5.202921033E-1,-9.246273041E-1,-5.456161499E-2,1.062363635E0
2.052199866E1,-5.202302933E-1,-7.962503433E-1,-9.665012360E-2,9.560310736E-1
2.054055991E1,-7.736256719E-1,-7.585251927E-1,-2.817869186E-1,1.119491409E0
2.055912116E1,-9.018086195E-1,-7.356852293E-1,-4.309749603E-1,1.241060417E0
2.057768241E1,-8.421975374E-1,-7.225059271E-1,-6.619930267E-1,1.292109235E0
2.059624366E1,-7.191807032E-1,-6.973867416E-1,-9.574375153E-1,1.385732928E0
2.061480491E1,-5.659947991E-1,-5.603426099E-1,-1.075082779E0,1.337959990E0
2.063336605E1,-3.735098839E-1,-4.332862496E-1,-8.035850525E-1,9.864053650E-1
2.065192736E1,-3.745620549E-1,-3.587235808E-1,-5.366849899E-1,7.463311054E-1
2.067053663E1,-4.198549688E-1,-3.089327216E-1,-3.471260071E-1,6.262699786E-1
2.068904986E1,-5.046539307E-1,-2.825590372E-1,-2.414798737E-1,6.267597056E-1
2.070761110E1,-6.965646148E-1,-3.142490387E-1,-2.445507050E-1,8.023464141E-1
2.072617236E1,-8.319078684E-1,-2.104344368E-1,-2.522296906E-1,8.944121927E-1
2.074473360E1,-7.663285732E-1,3.054928780E-2,-2.325105667E-1,8.014074524E-1
2.076329486E1,-5.570418835E-1,2.061563730E-1,-2.284622192E-2,5.944056359E-1
2.078185611E1,-4.019775689E-1,2.111409903E-1,3.630352020E-1,5.813441679E-1
2.080041736E1,-3.414616287E-1,1.886714697E-1,7.077980042E-1,8.081899418E-1
2.081897860E1,-4.790307581E-1,1.116120815E-1,7.616510391E-1,9.066642319E-1
2.083753986E1,-7.278083563E-1,3.254759312E-2,7.521066666E-1,1.047104955E0
2.085610110E1,-7.582240701E-1,-2.387213707E-2,9.291191101E-1,1.199473193E0
2.087466236E1,-5.502505898E-1,-5.564212799E-2,7.113552094E-1,9.010538230E-1
2.089322355E1,-4.280920625E-1,1.341801882E-1,1.492910385E-1,4.728159801E-1
2.091183256E1,-1.804323494E-1,3.285516500E-1,-1.082983017E-1,3.901673252E-1
2.093034605E1,1.858835816E-1,3.599443436E-1,-4.618644714E-2,4.077325401E-1
2.094891053E1,4.190677404E-1,3.026365042E-1,2.510681152E-1,5.746667062E-1
2.096746855E1,5.525354743E-1,-1.344764233E-2,3.676557541E-1,6.638125059E-1
2.098602980E1,5.475683212E-1,-2.600091696E-1,1.320112228E0,1.452629385E0
2.100457814E1,3.218818903E-1,-4.084188342E-1,2.305091858E0,2.363019756E0
2.102315230E1,-2.619349957E-1,-3.909873068E-1,2.201402664E0,2.251145199E0
2.104171355E1,-5.815526843E-1,-1.748549938E-1,8.676242828E-1,1.059032431E0
2.106026184E1,-5.984386206E-1,7.212674618E-2,-3.780145645E-1,7.114956508E-1
2.107883605E1,-2.163407207E-1,1.675025821E-1,-1.051153183E0,1.086178363E0
2.109739725E1,-2.152647078E-1,1.233597398E-1,-1.396674156E0,1.418539819E0
2.111595850E1,-1.354061961E-1,-1.028617620E-1,-1.268495560E0,1.279842320E0
2.113451975E1,1.030986905E-1,-3.596148491E-1,-6.811275482E-1,7.771016128E-1
2.115308100E1,3.219655752E-1,-4.820804000E-1,-6.865215302E-2,5.837606203E-1
2.117164225E1,4.577232599E-1,-5.058372021E-1,2.423954010E-1,7.239733338E-1
2.119022173E1,2.991051674E-1,-3.714647889E-1,1.040849686E-1,4.881430848E-1
2.120876475E1,4.685139656E-2,-2.830484509E-1,-5.564250946E-1,6.260354342E-1
2.122741834E1,-2.724786997E-1,-1.063217521E-1,-1.101202965E0,1.139384451E0
2.124588725E1,-4.520550668E-1,1.608055830E-2,-1.481108665E0,1.548643034E0
2.126444850E1,-3.853534460E-1,1.198704243E-1,-1.610416412E0,1.660213004E0
2.128300975E1,-2.648086846E-1,2.026185393E-1,-1.553398132E0,1.588780561E0
2.130157095E1,-6.684353948E-2,2.471982241E-1,-1.353918076E0,1.377922050E0
2.132013220E1,2.598224580E-1,3.607090712E-1,-1.073097229E0,1.161531922E0
2.133869345E1,4.310457706E-1,4.722148180E-1,-8.328914642E-1,1.049997849E0
2.135725470E1,5.060983896E-1,4.704395533E-1,-4.763269424E-1,8.392474661E-1
2.137581595E1,5.647941232E-1,5.515901446E-1,-9.185695648E-2,7.947841151E-1
2.139437720E1,5.108531713E-1,5.770045519E-1,1.031417847E-1,7.775239182E-1
2.141293845E1,3.999897242E-1,5.257938504E-1,8.761501312E-2,6.664287982E-1
2.143154881E1,2.616551220E-1,5.154877901E-1,7.157897949E-2,5.825071802E-1
2.145006095E1,3.427205086E-1,5.527824759E-1,1.644630432E-1,6.708754767E-1
2.146862532E1,5.463994741E-1,5.618153214E-1,3.092060089E-1,8.424946271E-1
2.148718340E1,6.452146769E-1,5.436817408E-1,5.362024307E-1,9.997023863E-1
2.150574465E1,6.160382628E-1,5.154246688E-1,8.391799927E-1,1.161631951E0
2.152430590E1,6.751124859E-1,3.939823508E-1,1.082253456E0,1.335017417E0
2.154286715E1,6.396628618E-1,3.342475295E-1,1.191805840E0,1.393302245E0
2.156142840E1,5.542872548E-1,3.280061483E-1,1.126510620E0,1.297631909E0
2.157998965E1,3.796787560E-1,4.473767877E-1,8.884162903E-1,1.064699701E0
2.159855090E1,3.482006788E-1,4.879124761E-1,7.715768814E-1,9.770533153E-1
2.161711210E1,6.459105611E-1,4.461753964E-1,1.060970306E0,1.319822309E0
2.163567334E1,1.017674208E0,1.186313033E-1,1.669126511E0,1.958498784E0
2.165423460E1,7.393754125E-1,-2.018097043E-1,2.221623421E0,2.350109313E0
2.167279585E1,1.090527773E-1,-5.885540843E-1,2.416644096E0,2.489670080E0
2.169135710E1,-4.238725305E-1,-8.015167117E-1,1.909782410E0,2.114087466E0
2.170993657E1,-6.324350238E-1,-7.339827418E-1,1.012260437E0,1.401205166E0
2.172846663E1,-6.745312214E-1,-6.758106947E-1,5.004024506E-2,9.561466884E-1
2.174704079E1,-8.022217155E-1,-6.569161415E-1,-7.038822174E-1,1.253215334E0
2.176560204E1,-8.549526930E-1,-7.500401735E-1,-1.273490906E0,1.707420117E0
2.178416329E1,-7.539120317E-1,-8.871353269E-1,-1.468862534E0,1.874286419E0
2.180272454E1,-5.558031797E-1,-1.067678928E0,-1.224115372E0,1.716774275E0
2.182128579E1,-1.697899997E-1,-1.237868905E0,-7.612066269E-1,1.463073340E0
2.183984704E1,-7.501077652E-2,-1.366585851E0,-3.948745728E-1,1.424468123E0
2.185840829E1,-3.260485828E-1,-1.367996335E0,-3.149757385E-1,1.441156260E0
2.187696949E1,-6.460046768E-1,-1.263204217E0,-5.960741043E-1,1.538931861E0
2.189553074E1,-8.443726301E-1,-1.144907355E0,-1.032190323E0,1.757610552E0
2.191409199E1,-9.360132217E-1,-9.275205135E-1,-1.296249390E0,1.848425691E0
2.193265324E1,-9.212076664E-1,-7.454612851E-1,-1.332365990E0,1.783125128E0
2.195126355E1,-7.824484110E-1,-6.455538869E-1,-1.176759720E0,1.553617963E0
2.196977574E1,-6.317442656E-1,-5.259745717E-1,-1.001422882E0,1.295607138E0
2.198834012E1,-5.657861829E-1,-4.474939704E-1,-8.977947235E-1,1.151694501E0
2.200689819E1,-6.168953776E-1,-3.179916143E-1,-9.006929398E-1,1.137069191E0
2.202545944E1,-5.124563575E-1,-1.724953651E-1,-7.812204361E-1,9.500902794E-1
2.204402069E1,-3.141320944E-1,-2.210390568E-2,-5.225248337E-1,6.100817627E-1
2.206258194E1,-3.528019488E-1,1.389700174E-1,-8.891010284E-2,3.894700081E-1
2.208114319E1,-4.512652159E-1,1.497277021E-1,2.727832794E-1,5.481508892E-1
2.209970444E1,-4.592661262E-1,1.218355298E-1,4.757289886E-1,6.723744058E-1
2.211826569E1,-5.300506353E-1,1.706609130E-1,5.245103836E-1,7.649771015E-1
2.213682689E1,-3.955633044E-1,2.317939997E-1,6.147069931E-1,7.668529673E-1
2.215538814E1,-2.750521898E-1,2.586778402E-1,6.363973618E-1,7.399794147E-1
2.217394939E1,-3.883240819E-1,2.924695611E-1,7.533216476E-1,8.965642986E-1
2.219255975E1,-5.278390646E-1,2.699202299E-1,8.880138397E-1,1.067726364E0
2.221107189E1,-6.302220225E-1,2.021672130E-1,1.103623390E0,1.286870610E0
2.222972491E1,-6.611713767E-1,1.736026406E-1,1.240668297E0,1.416525075E0
2.224819434E1,-6.691178083E-1,3.284550309E-1,1.005577087E0,1.251713477E0
2.226675559E1,-4.241217375E-1,4.121300578E-1,4.941034317E-1,7.706287264E-1
2.228531684E1,1.126028299E-1,2.294924259E-1,1.636743546E-1,3.035382434E-1
2.230387808E1,3.839607239E-1,7.154655457E-2,3.373651505E-1,5.161007573E-1
2.232243934E1,4.209230542E-1,3.416210413E-2,1.067088127E0,1.147615065E0
2.234100058E1,3.167346716E-1,-1.012899876E-1,1.906060219E0,1.934850400E0
2.235956178E1,3.435844481E-1,-2.546757758E-1,2.634569168E0,2.669056898E0
2.237812303E1,1.244516671E-1,-2.341122627E-1,2.800922394E0,2.813443269E0
2.239668428E1,-2.692940831E-2,-1.504769325E-1,1.731807709E0,1.738541469E0
2.241524553E1,-6.197044253E-2,-2.068313360E-1,1.854419708E-2,2.167104625E-1
2.243380678E1,1.373181641E-1,-1.692823768E-1,-1.173999786E0,1.194063775E0
2.245236803E1,4.150055647E-1,-1.000708938E-1,-1.515148163E0,1.574140323E0
2.247097725E1,5.531894565E-1,-7.144564390E-2,-1.621540070E0,1.714793064E0
2.248949048E1,5.169104338E-1,-2.179262638E-1,-1.656907082E0,1.749293952E0
2.250805480E1,3.920169473E-1,-3.983988762E-1,-1.504615784E0,1.605075577E0
2.252661298E1,2.120160758E-1,-5.174543858E-1,-1.136605263E0,1.266720719E0
2.254517423E1,6.376546621E-2,-5.763799548E-1,-6.987371445E-1,9.080272485E-1
2.256373543E1,-5.694642663E-3,-5.609506369E-1,-4.129896164E-1,6.966049592E-1
2.258229668E1,-1.883219779E-1,-5.004184246E-1,-4.544687271E-1,7.017304261E-1
2.260085793E1,-1.780712157E-1,-3.036070466E-1,-5.347003937E-1,6.401492854E-1
2.261941918E1,-6.452725828E-2,-9.039038420E-2,-7.112512589E-1,7.198698089E-1
2.263798043E1,8.314381540E-2,-1.552999020E-2,-1.033543587E0,1.036998756E0
2.265654163E1,2.271056622E-1,9.494405985E-2,-1.210297585E0,1.235075544E0
2.267510288E1,2.904393673E-1,2.960153818E-1,-9.453010559E-1,1.032266544E0
2.269366413E1,3.919783831E-1,2.929837704E-1,-5.765171051E-1,7.562132735E-1
2.271227314E1,5.108208060E-1,2.588614821E-1,-4.552326202E-1,7.315626435E-1
2.273078663E1,4.703852236E-1,2.109931707E-1,-6.084833145E-1,7.975163451E-1
2.274935100E1,4.686285853E-1,9.711343050E-2,-7.011098862E-1,8.488809350E-1
2.276790907E1,5.512715578E-1,1.799604297E-1,-3.167905807E-1,6.607891939E-1
2.278647032E1,7.125281692E-1,3.150712252E-1,2.194786072E-1,8.094054162E-1
2.280503157E1,9.661985040E-1,3.855083585E-1,3.439064026E-1,1.095640387E0
2.282359282E1,9.653638601E-1,4.455951452E-1,2.199277878E-1,1.085748888E0
2.284215402E1,8.998189569E-1,4.127198458E-1,1.063785553E-1,9.956546707E-1
2.286071527E1,1.005677342E0,3.345727324E-1,1.526260376E-1,1.070803688E0
2.287927652E1,1.249383211E0,2.756711245E-1,2.314023972E-1,1.300192311E0
2.289783777E1,1.405659080E0,1.523496509E-1,4.440660477E-1,1.481986005E0
2.291639902E1,1.353768468E0,-4.011851549E-2,7.165317535E-1,1.532225934E0
2.293496022E1,1.001436472E0,-3.555662632E-1,6.337471008E-1,1.237310698E0
2.295352147E1,4.151490629E-1,-5.188162923E-1,1.519498825E-1,6.816214905E-1
2.297208272E1,8.571299911E-2,-5.425719023E-1,-2.329254150E-1,5.966449835E-1
2.299066194E1,1.645185202E-1,-7.889899015E-1,-3.199043274E-1,8.671275494E-1
2.300920522E1,3.178654909E-1,-1.146350384E0,3.881959915E-1,1.251340801E0
2.302776642E1,8.552590013E-2,-1.287502527E0,1.541468620E0,2.010249473E0
2.304632767E1,-5.376115441E-1,-1.378734350E0,1.694931030E0,2.250050172E0
2.306488892E1,-8.967952728E-1,-1.322970867E0,5.884866714E-1,1.703176514E0
2.308345017E1,-1.284859180E0,-1.065912604E0,-3.952369690E-1,1.715588836E0
2.310201142E1,-1.026971221E0,-9.545689821E-1,-7.323589325E-1,1.581841154E0
2.312057262E1,-4.493252933E-1,-8.313530087E-1,-1.295728683E-1,9.538501835E-1
2.313913387E1,2.337179184E-1,-7.896453738E-1,6.496257782E-1,1.048893481E0
2.315769512E1,5.611972809E-1,-7.932329774E-1,1.222768784E0,1.561833680E0
2.317625637E1,6.257427931E-1,-9.468871355E-1,1.308721542E0,1.732310990E0
2.319481762E1,3.420165181E-1,-9.233918190E-1,7.901992798E-1,1.262554019E0
2.321337881E1,1.544301510E-1,-7.357476950E-1,-4.575920105E-2,7.531714590E-1
2.323195824E1,3.355258703E-2,-4.829498827E-1,-8.008766174E-1,9.358256898E-1
2.325050131E1,3.532844782E-2,-2.663455606E-1,-1.348730087E0,1.375231219E0
2.326906569E1,8.825206757E-2,-3.427490592E-2,-1.422783852E0,1.425930253E0
2.328762376E1,8.666825294E-2,-2.444684505E-4,-1.175537109E0,1.178727679E0
2.330618501E1,6.702154875E-2,-1.408291757E-1,-1.017629623E0,1.029511921E0
2.332474626E1,6.506180763E-2,-2.689402699E-1,-9.212551117E-1,9.619110606E-1
2.334330751E1,1.435349584E-1,-1.989547014E-1,-6.148767471E-1,6.620110812E-1
2.336186871E1,2.176749110E-1,-2.558885515E-1,-2.658519745E-1,4.284140404E-1
2.338042996E1,1.056571603E-1,-2.946570516E-1,1.360607147E-2,3.133230581E-1
2.339899121E1,-5.195540190E-2,-3.646660745E-1,9.979057312E-2,3.816266083E-1
2.341755246E1,-5.264765024E-2,-3.723297715E-1,1.518964767E-1,4.055536629E-1
2.343611366E1,-7.884413004E-2,-3.694199324E-1,1.831541061E-1,4.198010360E-1
2.345467491E1,-8.036202192E-2,-3.484143913E-1,1.612215042E-1,3.922282703E-1
2.347323616E1,-1.921020150E-1,-2.404966801E-1,2.187137604E-1,3.775944204E-1
2.349179741E1,-3.419462442E-1,-2.359401882E-1,2.136716843E-1,4.671729819E-1
2.351040663E1,-4.371386170E-1,-1.762562692E-1,5.273628235E-2,4.742758253E-1
2.352891986E1,-4.635747969E-1,-1.544132829E-1,-4.994201660E-2,4.911611337E-1
2.354748111E1,-5.086548328E-1,-2.690269053E-1,-2.322549820E-1,6.205220314E-1
2.356604236E1,-5.382907987E-1,-3.333857358E-1,6.511974335E-2,6.365089266E-1
2.358460360E1,-3.260029554E-1,-3.586955369E-1,7.666311264E-1,9.070081031E-1
2.360316480E1,-9.496611357E-2,-3.967148662E-1,9.932479858E-1,1.073751745E0
2.362172605E1,-1.245024204E-1,-4.196690917E-1,8.647670746E-1,9.692497575E-1
2.364028730E1,-2.703051567E-1,-4.427088797E-1,4.659233093E-1,6.972378074E-1
2.365884855E1,-2.376770973E-2,-6.054058075E-1,3.224029541E-1,6.863124366E-1
2.367740975E1,4.871722460E-1,-8.741749525E-1,7.043771744E-1,1.223791587E0
2.369597100E1,1.242876887E0,-9.845685959E-1,1.423314095E0,2.130713798E0
2.371453225E1,1.150546074E0,-8.692217469E-1,1.882908821E0,2.371634108E0
2.373309350E1,7.063732147E-1,-1.000813723E0,1.631927490E0,2.040533891E0
2.375170272E1,2.398880720E-1,-1.153669357E0,3.652124405E-1,1.233644762E0
2.377021595E1,2.780765295E-2,-1.042397261E0,-5.932779312E-1,1.199726643E0
2.378877720E1,2.163779140E-1,-8.619359732E-1,-7.944192886E-1,1.191996237E0
2.380733840E1,6.320261955E-1,-6.546822190E-1,-3.147277832E-1,9.628704468E-1
2.382589965E1,9.147411585E-1,-6.741567254E-1,1.400880814E-1,1.144929407E0
2.384446090E1,8.129045963E-1,-7.068939209E-1,3.185653687E-2,1.077741962E0
2.386302215E1,3.804088831E-1,-4.829152822E-1,-1.750059128E-1,6.391753732E-1
2.388158335E1,-2.721011639E-2,-2.587216496E-1,-1.824827194E-1,3.177691384E-1
2.390014460E1,-6.692779064E-2,-4.689702392E-2,-8.167171478E-2,1.155375654E-1
2.391870584E1,-1.551241279E-1,2.540030181E-1,-3.340616226E-1,4.474127803E-1
2.393726710E1,-2.065709829E-1,4.200110435E-1,-6.469449997E-1,7.985102882E-1
2.395582829E1,-1.772428155E-1,5.265201330E-1,-8.941879272E-1,1.052715781E0
2.397438954E1,-1.825324297E-1,5.895066261E-1,-9.302692413E-1,1.116349861E0
2.399295079E1,-3.851079941E-2,6.055651903E-1,-6.730108261E-1,9.061654669E-1
2.401151204E1,6.739830971E-2,6.772903800E-1,-4.506950378E-1,8.163276353E-1
2.403012121E1,1.760791540E-1,6.412200928E-1,-5.764627457E-1,8.800433927E-1
2.404863449E1,2.133154869E-1,6.640741229E-1,-7.579917908E-1,1.030072567E0
2.406719574E1,2.447270155E-1,6.717882752E-1,-5.505313873E-1,9.023722111E-1
2.408575694E1,3.017401695E-1,5.234293342E-1,-1.661796570E-1,6.266107852E-1
2.410431819E1,2.811641693E-1,3.637135029E-1,-4.585552216E-2,4.619994926E-1
2.412287944E1,1.480301619E-1,2.738474011E-1,-3.571748734E-1,4.737923787E-1
2.414144069E1,5.554473400E-2,3.504698277E-1,-7.788600922E-1,8.558839645E-1
2.416000189E1,1.075986624E-1,4.175636768E-1,-1.137440681E0,1.216432571E0
2.417856314E1,1.479897499E-1,4.934833646E-1,-1.099321365E0,1.214056943E0
2.419712439E1,2.203537226E-1,4.421795011E-1,-6.554307938E-1,8.207728063E-1
2.421568559E1,9.832692146E-2,3.070188165E-1,-2.393035889E-1,4.014909025E-1
2.423424678E1,-8.899021149E-2,2.232027352E-1,-2.168378830E-1,3.236624573E-1
2.425280808E1,-1.615898609E-1,1.883298159E-1,-5.001764297E-1,5.583510218E-1
