"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.890088056E1,-2.016130090E-1,5.994701385E-2,-8.396158218E-1,8.655611926E-1
2.891943916E1,1.168692112E-2,2.365096807E-1,-8.515033722E-1,8.838163871E-1
2.893799942E1,3.036799431E-1,3.884705305E-1,-8.330707550E-1,9.680587502E-1
2.895655973E1,3.401439488E-1,4.170401096E-1,-7.167978287E-1,8.963367036E-1
2.897512004E1,3.024083376E-1,3.231785297E-1,-5.716552734E-1,7.229695128E-1
2.899368035E1,6.474554539E-3,2.933714390E-1,-3.172187805E-1,4.321301607E-1
2.901224062E1,-1.201993227E-1,2.085205317E-1,-3.195381165E-2,2.427956659E-1
2.903080093E1,-5.899906158E-3,1.619609594E-1,2.142906189E-2,1.634789466E-1
2.904936124E1,1.721309125E-1,1.965748072E-1,-3.688716888E-2,2.638775646E-1
2.906792155E1,2.843847871E-1,1.999868155E-1,-2.187738419E-1,4.107693116E-1
2.908648187E1,1.032112241E-1,2.263848782E-1,-2.027320862E-1,3.209407556E-1
2.910504218E1,1.628234684E-1,2.841058969E-1,-5.265235901E-2,3.316623486E-1
2.912360244E1,3.015792966E-1,3.006712198E-1,-1.854038239E-2,4.262593111E-1
2.914220947E1,3.873141408E-1,3.245834112E-1,-2.045316696E-1,5.451603786E-1
2.916072306E1,3.907255232E-1,3.255580664E-1,-3.596162796E-1,6.228790875E-1
2.917928338E1,3.863751888E-1,3.772742748E-1,-2.364826202E-1,5.895300626E-1
2.919784364E1,2.997034788E-1,3.451116085E-1,-2.663516998E-2,4.578576524E-1
2.921640395E1,1.837165356E-1,3.088581562E-1,3.061494827E-1,4.720938804E-1
2.923496426E1,6.593629718E-2,2.490426302E-1,6.660366058E-1,7.141250502E-1
2.925352457E1,-2.669107914E-2,1.798243523E-1,7.517137527E-1,7.733839780E-1
2.927208489E1,-1.785516739E-2,1.591200829E-1,3.595848083E-1,3.936232236E-1
2.929064515E1,-2.475059628E-1,3.721537590E-1,1.002597809E-2,4.470549655E-1
2.930920546E1,-2.796456814E-1,4.257377386E-1,1.683139801E-1,5.364549609E-1
2.932776577E1,-2.160577774E-1,4.268271923E-1,2.079219818E-1,5.216262702E-1
2.934632603E1,-2.335608006E-3,6.730091572E-2,5.836639404E-1,5.875359254E-1
2.936488640E1,-1.615459323E-1,-3.084017038E-1,7.263603210E-1,8.054861980E-1
2.938346223E1,-6.165497303E-1,-6.118097305E-1,1.391327858E0,1.640194478E0
2.940200697E1,-9.946901202E-1,-8.363544941E-1,1.359042168E0,1.880397003E0
2.942056879E1,-1.016757488E0,-9.332487583E-1,8.497829437E-1,1.620765278E0
2.943912759E1,-8.238382339E-1,-7.578773499E-1,3.053779602E-1,1.160320306E0
2.945768785E1,-5.411138535E-1,-5.019491911E-1,-2.666835785E-1,7.847785190E-1
2.947624817E1,-4.054996669E-1,-4.201024771E-1,-6.647500992E-1,8.847648080E-1
2.949480848E1,-4.555790126E-1,-5.409631729E-1,-8.202428818E-1,1.083047449E0
2.951336879E1,-6.802610159E-1,-7.029750943E-1,-3.699588776E-1,1.045848270E0
2.953192910E1,-6.215739250E-1,-8.997303843E-1,1.180801392E-1,1.099914464E0
2.955048936E1,-4.054476619E-1,-9.833139181E-1,2.213430405E-1,1.086410056E0
2.956904968E1,-1.066247523E-1,-8.969228268E-1,4.181003571E-1,9.953126662E-1
2.958760999E1,1.483333409E-1,-7.492541075E-1,4.091024399E-1,8.664579066E-1
2.960617030E1,3.090280294E-2,-5.737209320E-1,-3.277568817E-1,6.614644847E-1
2.962473056E1,-1.339181960E-1,-5.032119751E-1,-8.585500717E-1,1.004123798E0
2.964329088E1,-2.184563875E-1,-4.309079647E-1,-1.015434265E0,1.124505053E0
2.966189676E1,-3.525909185E-1,-3.912968636E-1,-1.054982185E0,1.179161144E0
2.968041150E1,-2.964251935E-1,-4.049960375E-1,-1.189733505E0,1.291261205E0
2.969897181E1,-2.218855619E-1,-3.019102812E-1,-1.092018127E0,1.154507086E0
2.971753207E1,-2.574004531E-1,-2.112494707E-1,-8.053054810E-1,8.714345929E-1
2.973609239E1,-3.375340402E-1,-2.121376991E-1,-7.193737030E-1,8.224537411E-1
2.975465270E1,-3.838824332E-1,-2.393431664E-1,-3.790550232E-1,5.901979197E-1
2.977321301E1,-4.003405869E-1,-2.103079557E-1,-1.994981766E-1,4.942686964E-1
2.979177327E1,-4.627572894E-1,-1.952848434E-1,-1.048936844E-1,5.131112589E-1
2.981033358E1,-4.012671709E-1,-1.922417879E-1,-1.455554962E-1,4.681438347E-1
2.982889390E1,-3.676632941E-1,-9.978652000E-2,1.612472534E-2,3.813051982E-1
2.984745421E1,-3.224878013E-1,-3.090715408E-2,1.365966797E-1,3.515853909E-1
2.986601447E1,-4.073376060E-1,8.982729912E-2,-6.457424164E-2,4.220932380E-1
2.988457478E1,-5.321033001E-1,1.963014603E-1,-1.152420044E-2,5.672750589E-1
2.990313509E1,-6.123619080E-1,1.866803169E-1,3.043355942E-1,7.088418730E-1
2.992169541E1,-6.307461262E-1,1.350274086E-1,3.495321274E-1,7.336523597E-1
2.994025567E1,-6.769869328E-1,9.144973755E-2,3.835582733E-1,7.834483459E-1
2.995881598E1,-7.994939685E-1,1.253176928E-1,3.180685043E-1,8.695186618E-1
2.997737629E1,-7.086235285E-1,1.604654789E-1,2.619600296E-1,7.723467694E-1
2.999593660E1,-5.444772840E-1,2.975778580E-1,3.701963425E-1,7.225326472E-1
3.001449686E1,-4.155644774E-1,4.419425726E-1,2.472810745E-1,6.550992308E-1
3.003305718E1,-4.425550997E-1,4.293786287E-1,-9.439182281E-2,6.238035262E-1
3.005161749E1,-1.837758124E-1,2.371928692E-1,3.270931244E-1,4.438737641E-1
3.007017780E1,2.680946141E-2,-5.436384678E-2,1.324067116E0,1.325453848E0
3.008873806E1,-2.071057260E-1,-2.130664587E-1,1.572857857E0,1.600678586E0
3.010729838E1,-2.385945618E-1,-4.502531290E-1,1.540705681E0,1.622784410E0
3.012585869E1,-4.586090147E-1,-5.798504353E-1,1.442291260E0,1.620726021E0
3.014441900E1,-5.160040855E-1,-5.786995292E-1,1.055474281E0,1.309648548E0
3.016297926E1,-3.942387700E-1,-4.920322895E-1,4.118185043E-1,7.530700248E-1
3.018153957E1,-5.599732697E-2,-3.421648145E-1,-2.627458572E-1,4.350262594E-1
3.020009989E1,3.148916662E-1,-2.299215198E-1,-5.688962936E-1,6.896837388E-1
3.021866020E1,4.175522327E-1,-1.872438192E-1,-6.325483322E-1,7.807224267E-1
3.023722046E1,4.371163845E-1,-3.432777524E-1,-5.444803238E-1,7.780547358E-1
3.025578077E1,4.717812538E-1,-5.374241471E-1,-3.364114761E-1,7.903005420E-1
3.027434108E1,5.483520031E-1,-5.835663080E-1,4.197216034E-2,8.018735670E-1
3.029290140E1,4.934108257E-1,-6.065090895E-1,2.761077881E-1,8.291821448E-1
3.031146166E1,3.831223249E-1,-5.883107185E-1,3.013601303E-1,7.640092575E-1
3.033002197E1,4.164249301E-1,-3.934226036E-1,1.534843445E-2,5.730851960E-1
3.034858228E1,4.111182690E-1,-2.820400000E-1,1.892833710E-1,5.332850900E-1
3.036714254E1,3.682656884E-1,-2.205438614E-1,2.051849365E-1,4.757731290E-1
3.038570285E1,2.832816243E-1,-9.168863297E-2,-9.709739685E-2,3.131823567E-1
3.040426317E1,3.449534774E-1,-4.077732563E-2,-4.121246338E-1,5.389827508E-1
3.042286910E1,4.074624479E-1,6.013000011E-2,-8.637752533E-1,9.569477267E-1
3.044138374E1,3.973019719E-1,1.255470514E-1,-1.022006989E0,1.103679847E0
3.045994405E1,4.286642373E-1,1.214096546E-1,-8.649253845E-1,9.729281851E-1
3.047850437E1,5.823273659E-1,1.122847795E-1,-6.782503128E-1,9.009642166E-1
3.049706468E1,4.928210378E-1,1.292870045E-1,-4.321880341E-1,6.681124169E-1
3.051562494E1,4.601212442E-1,8.679449558E-2,-2.695436478E-1,5.402764310E-1
3.053418525E1,3.795722127E-1,1.462017298E-1,-5.732345581E-1,7.028853883E-1
3.055274556E1,3.186988235E-1,1.828808784E-1,-6.503677368E-1,7.469889884E-1
3.057130582E1,3.521401882E-1,1.582944393E-1,-4.405250549E-1,5.857663064E-1
3.058986614E1,3.512899876E-1,2.429848909E-1,-3.271284103E-1,5.380142279E-1
3.060842645E1,3.681698442E-1,2.511712313E-1,-3.076410294E-1,5.415524208E-1
3.062698676E1,3.074099422E-1,2.294306755E-1,-5.263452530E-1,6.512899759E-1
3.064554702E1,3.323735595E-1,2.126147747E-1,-5.166988373E-1,6.501191536E-1
3.066415291E1,4.366530180E-1,2.440185547E-1,-3.958473206E-1,6.378918516E-1
3.068266765E1,3.354160190E-1,3.455829620E-1,-1.160135269E-1,4.953691834E-1
3.070122937E1,4.868958592E-1,3.015866280E-1,-3.440666199E-2,5.737646646E-1
3.071978822E1,5.401687026E-1,3.402363062E-1,8.370399475E-3,6.384457964E-1
3.073834853E1,5.870038271E-1,3.034622669E-1,1.426954269E-1,6.760361125E-1
3.075690884E1,5.104886889E-1,2.933424711E-1,3.042516708E-1,6.627349290E-1
3.077546910E1,3.807679415E-1,2.886183262E-1,3.303222656E-1,5.808593312E-1
3.079402942E1,2.589224577E-1,3.977658749E-1,1.464424133E-1,4.966929743E-1
3.081258973E1,2.935447693E-1,3.955730200E-1,-7.454109192E-2,4.981996789E-1
3.083114999E1,5.689530373E-1,1.203372478E-1,6.185150146E-1,8.489696315E-1
3.084971030E1,5.642247200E-1,-1.899726391E-1,1.821846008E0,1.916653859E0
3.086827062E1,2.669977546E-1,-3.844369650E-1,2.407282829E0,2.452364206E0
3.088683093E1,-1.621813476E-1,-5.143676996E-1,1.829649925E0,1.907484146E0
3.090539119E1,-6.306734085E-1,-4.388610721E-1,1.046045303E0,1.297905530E0
3.092395150E1,-4.617226124E-1,-5.785079002E-1,6.795482635E-1,1.004810929E0
3.094251181E1,-3.132946491E-1,-5.418575406E-1,2.153739929E-1,6.619283106E-1
3.096107207E1,-3.664853275E-1,-6.263727546E-1,2.325716019E-1,7.620655306E-1
3.097963239E1,-8.085373640E-1,-6.215017438E-1,7.414340973E-2,1.022494172E0
3.099819270E1,-9.975607991E-1,-5.655103922E-1,-7.130804062E-1,1.350338186E0
3.101675301E1,-8.919976950E-1,-4.540020227E-1,-1.419616699E0,1.736977057E0
3.103531327E1,-7.308343649E-1,-4.458266497E-1,-1.751389980E0,1.949422256E0
3.105387358E1,-7.977241278E-1,-4.844436646E-1,-1.419148445E0,1.698538124E0
3.107243390E1,-8.319086432E-1,-6.608906984E-1,-7.250061035E-1,1.286266829E0
3.109099416E1,-8.856296539E-1,-7.750455141E-1,-1.754693985E-1,1.189884424E0
3.110955447E1,-7.565601468E-1,-8.791159391E-1,4.920749664E-1,1.259907085E0
3.112811478E1,-4.836504459E-1,-7.824856043E-1,9.890327454E-1,1.350698799E0
3.114667504E1,-6.080211401E-1,-5.920147300E-1,8.588047028E-1,1.207359377E0
3.116523535E1,-7.577092052E-1,-4.950158596E-1,2.150793076E-1,9.302811668E-1
3.118379567E1,-8.601131439E-1,-3.548790812E-1,-3.086013794E-1,9.802900561E-1
3.120235593E1,-6.708342433E-1,-3.292107582E-1,-7.388381958E-1,1.050847365E0
3.122091624E1,-7.741659284E-1,-2.318481207E-1,-1.025244713E0,1.305455153E0
3.123947655E1,-7.973566651E-1,-1.855779886E-1,-7.605504990E-1,1.117431834E0
3.125803681E1,-8.297480941E-1,-9.983563423E-2,-5.631198883E-1,1.007746527E0
3.127659713E1,-7.748842835E-1,-1.902556419E-1,-7.923498154E-1,1.124482589E0
3.129515744E1,-6.812116504E-1,-1.870687008E-1,-7.848825455E-1,1.055975673E0
3.131371775E1,-5.986188054E-1,-1.024892330E-1,-3.791904449E-1,7.159845743E-1
3.133227801E1,-6.258016825E-1,-8.222281933E-2,-2.780914307E-2,6.317924392E-1
3.135083832E1,-6.597513556E-1,-4.342663288E-2,-7.740020752E-3,6.612243429E-1
3.136939864E1,-6.200422645E-1,3.039968014E-2,1.865291595E-2,6.210672118E-1
3.138795890E1,-6.126405597E-1,1.090180874E-1,1.735181808E-1,6.460046113E-1
3.140651921E1,-5.559302568E-1,1.917463541E-1,7.661151886E-2,5.930383121E-1
3.142507952E1,-6.068375111E-1,2.862881422E-1,-4.764461517E-2,6.726683243E-1
3.144363978E1,-7.312520146E-1,3.028544188E-1,1.034479141E-1,7.982178768E-1
3.146224567E1,-7.276607752E-1,2.330729961E-1,7.115650177E-2,7.673828725E-1
3.148076041E1,-8.007801175E-1,2.482219934E-1,-4.327201843E-2,8.394852126E-1
3.149932067E1,-7.613558769E-1,2.192006111E-1,1.196641922E-1,8.012684932E-1
3.151788098E1,-6.118102670E-1,2.311089039E-1,2.101831436E-1,6.869498396E-1
3.153644129E1,-4.880357683E-1,2.549198866E-1,1.986865997E-1,5.853541019E-1
3.155500155E1,-4.040219188E-1,1.994034052E-1,3.281106949E-1,5.573616931E-1
3.157356187E1,-5.069662929E-1,7.420480251E-2,5.364007950E-1,7.417863491E-1
3.159212218E1,-6.067451239E-1,-1.778129339E-1,1.117656708E0,1.284100308E0
3.161068244E1,-6.283660531E-1,-3.005100489E-1,1.235327721E0,1.418162460E0
3.162924275E1,-4.622932673E-1,-3.036292791E-1,9.072723389E-1,1.062567128E0
3.164780306E1,-7.882546782E-1,-3.187604547E-1,7.380857468E-1,1.125932607E0
3.166636332E1,-8.544319868E-1,-4.374655485E-1,8.876028061E-1,1.307390098E0
3.168492364E1,-3.959609270E-1,-5.362263918E-1,8.781805038E-1,1.102508411E0
3.170352957E1,2.248444259E-1,-4.576076269E-1,5.852746964E-1,7.762127455E-1
3.172204421E1,5.810976028E-1,-4.343338013E-1,3.294706345E-1,7.967880358E-1
3.174060452E1,4.618728757E-1,-4.132894278E-1,-6.929111481E-2,6.236473066E-1
3.175916483E1,4.587347507E-1,-4.382458925E-1,-3.752470016E-1,7.370938516E-1
3.177772509E1,3.422315121E-1,-3.375431895E-1,-3.871221542E-1,6.171882816E-1
3.179628541E1,4.176533818E-1,-4.456321001E-1,3.238010406E-2,6.116132660E-1
3.181484572E1,7.027366161E-1,-5.833455920E-1,1.319379807E-1,9.227884168E-1
3.183340598E1,6.128765345E-1,-5.262977481E-1,-2.186012268E-2,8.081366414E-1
3.185196629E1,5.032454729E-1,-5.617602468E-1,2.360067368E-1,7.902719536E-1
3.187052660E1,4.183420837E-1,-5.564948320E-1,1.838378906E-1,7.200645576E-1
3.188908687E1,4.939541221E-1,-5.360476375E-1,1.431589127E-1,7.428541032E-1
3.190764718E1,5.273140669E-1,-4.182286859E-1,8.309745789E-2,6.781449302E-1
3.192620749E1,4.534938931E-1,-3.257807493E-1,-2.301235199E-1,6.039425818E-1
3.194476770E1,3.676935434E-1,-2.711592913E-1,-5.264139175E-1,6.970204557E-1
3.196332806E1,2.065625787E-1,-2.225847244E-1,-8.021373749E-1,8.576925012E-1
3.198193400E1,4.135091305E-1,-2.170854807E-1,-1.103835106E0,1.198569084E0
3.200044864E1,5.122748613E-1,-1.285074949E-1,-1.012082100E0,1.141599705E0
3.201900895E1,5.321398973E-1,-1.357858181E-1,-6.490068436E-1,8.501885331E-1
3.203756926E1,4.214330316E-1,-1.671764851E-1,-3.168888092E-1,5.531476246E-1
3.205612952E1,3.664279878E-1,-2.052687407E-1,-3.206653595E-1,5.284231249E-1
3.207468983E1,3.376025558E-1,-1.763445139E-1,-5.031375885E-1,6.310469921E-1
3.209325015E1,3.290747106E-1,-2.318809032E-1,-6.638574600E-1,7.763798334E-1
3.211181041E1,3.345841169E-1,-1.752957106E-1,-6.588191986E-1,7.594194190E-1
3.213037072E1,2.813634574E-1,-1.682496071E-2,-4.773626328E-1,5.543677098E-1
3.214893098E1,2.511321008E-1,-7.302761078E-4,-6.824970245E-2,2.602419783E-1
3.216749129E1,2.549009323E-1,4.744136333E-2,2.048082352E-1,3.304112308E-1
3.218605160E1,1.357458979E-1,4.342234135E-2,4.171371460E-3,1.425827790E-1
3.220461187E1,1.617329717E-1,8.680236340E-2,-3.705253601E-1,4.134987871E-1
3.222317437E1,4.051935673E-1,1.970576048E-1,-3.041734695E-1,5.436313329E-1
3.224173249E1,7.330121994E-1,1.995841265E-1,6.356239319E-3,7.597243644E-1
3.226029275E1,5.667774081E-1,3.168253899E-1,5.202865601E-2,6.513999839E-1
3.227885306E1,3.688299358E-1,1.869417429E-1,4.653272629E-1,6.225047778E-1
3.229741332E1,3.260827661E-1,1.208060980E-1,5.424404144E-1,6.443335214E-1
3.231597364E1,4.216949344E-1,5.159199238E-2,3.518276215E-1,5.516076745E-1
3.233453395E1,3.751302361E-1,2.881896496E-2,2.202596664E-1,4.359673697E-1
3.235309421E1,3.564243019E-1,-1.193857193E-2,5.313968658E-2,3.605615603E-1
3.237165452E1,2.910656631E-1,1.515865326E-2,-1.130580902E-2,2.916793210E-1
3.239021483E1,1.779213250E-1,1.282690763E-1,-1.038932800E-2,2.195834510E-1
3.240877509E1,2.321037352E-1,1.560544968E-2,-4.682540894E-4,2.326282296E-1
3.242733541E1,6.614952683E-1,-2.515585423E-1,3.133125305E-1,7.739653946E-1
3.244589567E1,6.382623315E-1,-4.681829214E-1,7.963857651E-1,1.122855440E0
3.246445598E1,7.351845503E-2,-6.403709650E-1,1.511795998E0,1.643474087E0
3.248301629E1,-1.725737751E-1,-6.969274282E-1,1.301437378E0,1.486347468E0
3.250157655E1,-2.562428713E-1,-6.596555710E-1,6.775732040E-1,9.797506460E-1
3.252013687E1,-3.699035347E-1,-6.265257001E-1,2.915849686E-1,7.838270675E-1
3.253869718E1,-3.642629087E-1,-6.640741825E-1,2.607202530E-1,8.010349785E-1
3.255725744E1,-5.144872069E-1,-6.353929639E-1,1.132764816E-1,8.253804371E-1
3.257581775E1,-3.498953581E-1,-6.884481907E-1,2.755689621E-1,8.199548315E-1
3.259437806E1,-1.504722238E-1,-7.273637652E-1,3.640413284E-1,8.271795609E-1
3.261293832E1,-4.374158382E-2,-7.568225265E-1,9.686470032E-2,7.642489338E-1
3.263149864E1,1.331277788E-1,-6.560499668E-1,-7.156200409E-1,9.799166329E-1
3.265005890E1,7.241708040E-2,-5.646487474E-1,-9.322109222E-1,1.092286430E0
3.266861921E1,2.312201262E-2,-5.438602567E-1,-3.856964111E-1,6.671434087E-1
3.268717952E1,9.023725986E-3,-7.383325100E-1,3.819780350E-1,8.313384041E-1
3.270573978E1,3.795465827E-2,-8.389697075E-1,5.957155228E-1,1.029654170E0
3.272430009E1,-1.090401411E-1,-9.332849979E-1,4.799413681E-1,1.055108694E0
3.274286035E1,-2.225716710E-1,-8.297581673E-1,4.018230438E-1,9.484189599E-1
3.276142067E1,-2.059876919E-1,-6.861810088E-1,-2.281827927E-1,7.518927403E-1
3.277998098E1,-2.099318504E-1,-4.578245878E-1,-5.868473053E-1,7.733462968E-1
3.279854124E1,-8.062773943E-2,-3.982561827E-1,-7.592506409E-1,8.611447933E-1
3.281710155E1,5.145907402E-3,-3.950629234E-1,-7.718877792E-1,8.671285588E-1
3.283566186E1,-2.390301228E-2,-4.117672443E-1,-7.843675613E-1,8.862031871E-1
3.285422212E1,5.140519142E-2,-3.785625696E-1,-8.121938705E-1,8.975583525E-1
3.287278244E1,4.391998053E-2,-4.210591316E-1,-7.834825516E-1,8.905417821E-1
3.289134270E1,-1.111751795E-1,-3.967686892E-1,-4.681558609E-1,6.236627481E-1
3.290990301E1,-5.299210548E-2,-4.611619711E-1,-2.816658020E-1,5.429679096E-1
3.292846327E1,-9.561234713E-2,-3.600592613E-1,-2.649431229E-1,4.571424843E-1
3.294702358E1,-9.763652086E-2,-3.470247984E-1,1.979379654E-1,4.112645609E-1
3.296558390E1,-1.095309258E-1,-2.964992523E-1,3.784894943E-1,4.931157345E-1
3.298414416E1,-7.380574942E-3,-2.415595055E-1,5.998191833E-1,6.466749727E-1
3.300270447E1,1.146697104E-1,-2.511464357E-1,5.321254730E-1,5.994841063E-1
3.302126629E1,8.593916893E-2,-2.218216658E-1,1.783628464E-1,2.973275923E-1
3.303982504E1,-6.267425418E-2,-2.587708235E-1,1.410751343E-1,3.013180956E-1
3.305838535E1,-1.590253711E-1,-1.875387430E-1,8.812618256E-2,2.612012114E-1
3.307694562E1,-7.638713717E-2,-7.520365715E-2,9.838581085E-2,1.455003524E-1
3.309550593E1,-7.916280627E-2,-1.712456942E-1,1.483154297E-2,1.892400918E-1
3.311406619E1,-5.040067434E-2,-2.429651022E-1,2.280235291E-3,2.481480774E-1
3.313262650E1,-8.908686042E-2,-2.542016506E-1,4.470405579E-1,5.219197335E-1
3.315118676E1,-1.508988440E-1,-3.599103689E-1,7.380447388E-1,8.348748237E-1
3.316974707E1,-2.443262935E-1,-3.996657133E-1,6.656541824E-1,8.139554722E-1
3.318830739E1,-1.783215106E-1,-4.856260419E-1,5.443267822E-1,7.509479739E-1
3.320686765E1,-1.011340022E-1,-3.992116451E-1,1.841449738E-1,4.511179395E-1
3.322542796E1,-9.146946669E-2,-2.632286549E-1,-4.671325684E-1,5.439382543E-1
3.324398827E1,8.520391583E-2,-3.410397768E-1,-6.718130112E-1,7.582219719E-1
3.326259525E1,2.447307110E-1,-2.897993326E-1,-5.960350037E-1,7.064945150E-1
3.328110884E1,2.924084663E-1,-3.422431946E-1,-1.808128357E-1,4.851045217E-1
3.329966910E1,2.826939225E-1,-4.092024565E-1,8.737945557E-2,5.049729433E-1
3.331822942E1,3.216992021E-1,-3.216863871E-1,-3.687667847E-2,4.564344396E-1
3.333678968E1,3.016282618E-1,-3.049558401E-1,3.750896454E-2,4.305631140E-1
3.335534999E1,2.462623417E-1,-3.219270706E-1,-6.656646729E-3,4.053720399E-1
3.337391030E1,2.347888649E-1,-2.363506556E-1,-1.669759750E-1,3.726505329E-1
3.339247056E1,3.014643490E-1,-2.217774391E-1,-2.681627274E-1,4.604098550E-1
3.341103088E1,2.431544960E-1,-1.478049755E-1,-2.761859894E-1,3.965464921E-1
3.342959114E1,2.159368694E-1,-1.716070175E-1,8.582592010E-2,2.888663853E-1
3.344815145E1,2.847264111E-1,-2.525233030E-1,3.790092468E-1,5.371081427E-1
3.346671171E1,2.274139822E-1,-2.778772116E-1,3.667011261E-1,5.132276102E-1
3.348527202E1,5.386478901E-1,-1.788297892E-1,3.301429749E-1,6.565942635E-1
3.350386499E1,2.234223783E-1,-1.155700684E-1,-1.097686768E0,1.126139529E0
3.352239259E1,5.525469780E-3,-1.903836727E-1,-7.900047302E-2,2.061978380E-1
3.354095437E1,2.986945808E-1,-9.551250935E-2,1.688060760E-1,3.561412407E-1
3.355951317E1,6.705837250E-1,-2.458202839E-2,-4.283905029E-3,6.710478077E-1
3.357807348E1,7.299963832E-1,1.276731491E-4,-1.792497635E-1,7.516815905E-1
3.359663374E1,3.193535209E-1,4.087817669E-2,-6.941509247E-2,3.293571795E-1
